time_utc,u10_mean,v10_mean,wind10_mps_mean,wind10_mps_min,wind10_mps_max,wind10_mps_p10,wind10_mps_p90,wind10_direction_deg_mean
2025-03-09 00:00:00,-2.4267368,0.30301234,2.8292866,0.1285799,7.2457395,1.6873093,4.5719686,97.117355
2025-03-09 01:00:00,-2.261284,0.22338083,2.7150936,0.09430824,7.168579,1.4825988,4.545215,95.64168
2025-03-09 02:00:00,-2.1369662,0.13807184,2.6257048,0.19193913,7.175481,1.3148904,4.582849,93.69682
2025-03-09 03:00:00,-2.1095874,0.07144124,2.6045592,0.010398414,7.0655084,1.2389345,4.8478465,91.93959
2025-03-09 04:00:00,-2.085462,0.05351051,2.5901463,0.12428142,7.199425,1.2168797,5.1081,91.46983
2025-03-09 05:00:00,-2.1147053,0.0694411,2.616962,0.08997502,7.3479557,1.2216733,5.271843,91.88077
2025-03-09 06:00:00,-2.1535578,0.109676875,2.6430004,0.18757644,7.3937593,1.2345711,5.4350514,92.91545
2025-03-09 07:00:00,-2.241528,0.18204561,2.709685,0.04851988,7.529241,1.0901569,5.7359285,94.6431
2025-03-09 08:00:00,-2.1816401,0.16745077,2.5525253,0.037999142,7.56881,0.89817655,5.7025948,94.389114
2025-03-09 09:00:00,-2.0597036,0.14271916,2.3566053,0.09482871,7.4970374,0.7406148,5.5525417,93.963776
2025-03-09 10:00:00,-2.16854,0.048451602,2.4105973,0.03435399,7.9430256,0.931474,5.3731856,91.27995
2025-03-09 11:00:00,-2.0972207,-0.040953353,2.3714283,0.20727257,7.6548615,0.96799225,5.208644,88.88129
2025-03-09 12:00:00,-2.097047,-0.21075027,2.4176943,0.25050917,7.8340077,1.0424951,5.107606,84.26111
2025-03-09 13:00:00,-2.0673506,-0.39493087,2.457627,0.20135345,8.264414,1.0565999,5.067373,79.18494
2025-03-09 14:00:00,-2.0855916,-0.5718854,2.5248895,0.06568117,8.679545,1.1382338,4.9811754,74.665955
2025-03-09 15:00:00,-2.056114,-0.74261886,2.4857342,0.19038238,9.109878,1.0943654,5.0315485,70.14148
2025-03-09 16:00:00,-1.9512569,-0.8450713,2.3921542,0.12875153,9.342866,1.2137778,5.106345,66.58301
2025-03-09 17:00:00,-2.2755375,-0.96152353,2.7873583,0.44789043,9.437213,1.6829177,5.321928,67.0936
2025-03-09 18:00:00,-2.4287624,-0.7468905,2.9029033,0.14916031,9.352204,1.7423503,5.365529,72.90634
2025-03-09 19:00:00,-2.3436086,-0.49426022,2.8204286,0.07495728,9.234866,1.6372442,5.3501735,78.091
2025-03-09 20:00:00,-2.1263726,-0.27828607,2.6512904,0.09804444,9.003485,1.4113828,5.072309,82.54385
2025-03-09 21:00:00,-1.8645192,-0.17684937,2.495469,0.10238527,8.655557,1.2227206,4.7437477,84.581696
2025-03-09 22:00:00,-1.5957333,-0.30166295,2.380832,0.24416758,7.7755814,1.2355917,4.1912823,79.29492
2025-03-09 23:00:00,-1.3550465,-0.30990395,2.216912,0.011475837,7.352348,1.1501544,3.6986804,77.1178
2025-03-10 00:00:00,-1.191968,-0.35343397,2.0904305,0.06731945,6.7417245,1.0599271,3.3996031,73.48422
2025-03-10 01:00:00,-1.0155178,-0.42495355,2.000798,0.17898847,6.181619,0.9378236,3.3078356,67.29263
2025-03-10 02:00:00,-0.8860601,-0.38813534,1.9563748,0.0458526,6.033379,0.84836036,3.326259,66.34436
2025-03-10 03:00:00,-0.73026377,-0.4156886,1.9764549,0.05598525,5.9126124,0.87144053,3.182596,60.35013
2025-03-10 04:00:00,-0.5876869,-0.40456948,1.9910629,0.1303052,5.697158,1.0517383,3.01584,55.456085
2025-03-10 05:00:00,-0.5167467,-0.47334868,2.0325572,0.06435419,5.683582,1.1484722,3.1629791,47.509766
2025-03-10 06:00:00,-0.41281623,-0.49479386,2.0301857,0.09585241,5.870699,1.0553648,3.562183,39.838898
2025-03-10 07:00:00,-0.26635948,-0.5362615,2.105265,0.083382964,5.99942,0.8792392,3.612879,26.413452
2025-03-10 08:00:00,-0.09239032,-0.5088423,1.9491416,0.041459367,5.9663177,0.77734977,3.6558878,10.291046
2025-03-10 09:00:00,0.118592545,-0.47318083,1.8628309,0.12997483,5.9320374,0.63827413,3.8465827,345.92987
2025-03-10 10:00:00,0.23656814,-0.60608035,1.8579215,0.066814244,5.578662,0.60917294,3.8805115,338.67807
2025-03-10 11:00:00,0.5505837,-0.5895794,2.1160438,0.19238262,6.0351257,0.81942964,4.0208716,316.95886
2025-03-10 12:00:00,0.8555508,-0.5943612,2.3297412,0.017948857,6.4044986,1.0327806,4.184609,304.78815
2025-03-10 13:00:00,1.1878583,-0.6543175,2.5627215,0.15887488,6.290702,1.2679112,4.4021397,298.84766
2025-03-10 14:00:00,1.4534932,-0.76069105,2.7416558,0.24712494,6.305691,1.3696225,4.4614744,297.6255
2025-03-10 15:00:00,1.5157657,-0.84225297,2.7489436,0.108218305,5.976325,1.3458519,4.4314823,299.05927
2025-03-10 16:00:00,1.4834397,-0.7967261,2.5795016,0.13027848,6.6440086,1.2602373,4.3387136,298.23938
2025-03-10 17:00:00,1.4885432,-0.8805278,2.71156,0.19908026,7.2665467,1.532677,4.3235044,300.60587
2025-03-10 18:00:00,1.4035839,-0.8876467,2.8107145,0.14865628,7.029976,1.6662046,4.3665576,302.30984
2025-03-10 19:00:00,1.3079693,-0.8157423,2.7723937,0.19919004,7.0340943,1.6181451,4.448214,301.9506
2025-03-10 20:00:00,1.2212434,-0.7179355,2.6694453,0.0926546,7.095753,1.479759,4.5467453,300.4501
2025-03-10 21:00:00,1.181161,-0.55366516,2.5377638,0.03172159,6.906897,1.4384211,4.4337096,295.1147
2025-03-10 22:00:00,1.008874,-0.6203263,2.4961019,0.06440751,7.729534,1.4097581,4.2787557,301.58612
2025-03-10 23:00:00,0.99030286,-0.49617746,2.4120672,0.116193034,8.000617,1.3430805,3.9962194,296.61252
2025-03-11 00:00:00,0.9926205,-0.39429536,2.3489974,0.07216783,7.7278237,1.2651737,3.8665738,291.6643
2025-03-11 01:00:00,1.002841,-0.31108257,2.2385812,0.06277381,7.3618226,1.1538075,3.6364927,287.23395
2025-03-11 02:00:00,1.0559849,-0.20548764,2.1637394,0.06820803,7.2662234,1.1524342,3.417784,281.01175
2025-03-11 03:00:00,1.0290135,-0.1176832,2.1121435,0.115200445,7.312741,1.0353608,3.3380244,276.5243
2025-03-11 04:00:00,0.99850833,-0.0419926,2.14165,0.085067764,7.53149,1.0851437,3.3622549,272.40817
2025-03-11 05:00:00,0.97749656,-0.025051633,2.1260383,0.083980806,7.7224007,0.9730829,3.4105272,271.46808
2025-03-11 06:00:00,0.9094234,0.035258114,2.0869055,0.03161003,7.043037,0.8937445,3.6377954,267.77975
2025-03-11 07:00:00,0.9475209,0.11778672,2.14346,0.10538145,6.701532,0.7857103,4.057615,262.91388
2025-03-11 08:00:00,0.98843014,0.13758726,2.0501475,0.07054352,6.429902,0.68943155,4.130292,262.07547
2025-03-11 09:00:00,1.1507049,0.20427601,2.0486012,0.03527027,6.287598,0.669791,4.162204,259.9336
2025-03-11 10:00:00,1.185657,0.17493294,1.9014019,0.08530678,5.997867,0.5143932,3.8606794,261.6071
2025-03-11 11:00:00,1.4295535,0.29086345,2.0877204,0.06650327,6.037872,0.672936,3.8885863,258.49933
2025-03-11 12:00:00,1.6408197,0.30989775,2.2688954,0.03074797,6.332719,0.78565586,4.037026,259.30466
2025-03-11 13:00:00,1.8301511,0.27296448,2.4742763,0.019281037,6.978341,0.9948727,3.9992807,261.51694
2025-03-11 14:00:00,1.9213703,0.1913118,2.6044548,0.055025667,7.3458767,1.2095315,3.8638487,264.31378
2025-03-11 15:00:00,1.8999733,0.10142888,2.6191885,0.06758288,7.44887,1.1335155,3.95878,266.9442
2025-03-11 16:00:00,1.5217726,-0.045080237,2.2857947,0.12068412,8.427615,0.8836209,3.937944,271.6968
2025-03-11 17:00:00,1.1935812,-0.068096675,2.2154567,0.092633516,9.280993,0.8764869,3.6941845,273.26532
2025-03-11 18:00:00,0.9988527,-0.017920416,2.2415068,0.12208402,9.214355,0.87359744,3.4500928,271.02783
2025-03-11 19:00:00,0.8922437,0.031505276,2.2879524,0.060942043,8.92841,0.98249364,3.3679214,267.97772
2025-03-11 20:00:00,0.87618977,0.1093218,2.3326063,0.072076656,8.650535,1.009295,3.3131843,262.888
2025-03-11 21:00:00,0.87415624,0.1408176,2.3570483,0.12842564,8.190367,1.1069024,3.3363788,260.84885
2025-03-11 22:00:00,0.8335027,0.042459022,2.3108497,0.11178857,7.6396117,1.0782936,3.5472596,267.08383
2025-03-11 23:00:00,0.87742573,0.1265399,2.3456538,0.08614483,7.512377,1.1288539,3.6587367,261.79355
2025-03-12 00:00:00,0.92033345,0.16881046,2.3189452,0.15488997,7.4122186,1.0311916,3.6800108,259.60617
2025-03-12 01:00:00,0.972142,0.1996497,2.3317194,0.22340506,7.7204065,1.0550497,3.7890775,258.39447
2025-03-12 02:00:00,1.0062878,0.22434668,2.3083992,0.12924676,7.861566,0.96410036,3.9039657,257.43173
2025-03-12 03:00:00,0.9969433,0.23884417,2.3218415,0.026866343,7.492599,0.9988858,4.126266,256.52722
2025-03-12 04:00:00,0.96249473,0.27829105,2.2964973,0.16104196,6.972052,1.0359963,4.063718,253.87357
2025-03-12 05:00:00,0.98905903,0.3041687,2.2880352,0.13855165,7.05989,1.0890265,3.9451172,252.9056
2025-03-12 06:00:00,1.0630596,0.2868413,2.287276,0.03562509,6.970435,1.0524163,3.8491983,254.8997
2025-03-12 07:00:00,1.1880176,0.18061705,2.5056458,0.1708432,6.631463,1.237604,3.949116,261.35538
2025-03-12 08:00:00,1.3475049,-0.0472841,2.7071764,0.35765082,6.6846485,1.2193525,4.2386427,272.0097
2025-03-12 09:00:00,1.4406656,-0.137226,2.7724526,0.13236487,6.911697,1.2027868,4.4928975,275.4411
2025-03-12 10:00:00,1.2870001,-0.18048756,2.619353,0.035479285,6.9528728,1.1689094,4.3380475,277.98303
2025-03-12 11:00:00,1.4286672,-0.2522954,2.6136727,0.04762874,6.741791,1.3538705,4.149239,280.0149
2025-03-12 12:00:00,1.4857372,-0.30041504,2.5971155,0.13862856,6.477751,1.3667932,4.1267476,281.43103
2025-03-12 13:00:00,1.4737566,-0.40543592,2.5891914,0.12128068,6.306978,1.3856285,4.0777307,285.38177
2025-03-12 14:00:00,1.4652925,-0.5308504,2.5875678,0.17226613,6.9396496,1.4267936,4.262154,289.91458
2025-03-12 15:00:00,1.3050958,-0.6598016,2.4483654,0.102238946,7.0904293,1.3482506,4.0561123,296.81924
2025-03-12 16:00:00,1.1060123,-0.736976,2.282266,0.07174342,7.2163033,1.0843008,3.6741405,303.67694
2025-03-12 17:00:00,0.8504927,-0.690042,2.0907857,0.19909644,7.2966614,1.077396,3.4424515,309.05392
2025-03-12 18:00:00,0.7916198,-0.60137236,2.1258638,0.23955463,7.1092224,1.1794965,3.448328,307.22296
2025-03-12 19:00:00,0.7646872,-0.57611746,2.142498,0.15516095,6.581213,1.1330417,3.4405441,306.99448
2025-03-12 20:00:00,0.7259109,-0.5172272,2.1147213,0.028412197,7.1787906,1.206773,3.4697158,305.4707
2025-03-12 21:00:00,0.6952902,-0.52450067,2.1113474,0.111778796,7.4048433,1.1774584,3.3891687,307.0295
2025-03-12 22:00:00,0.66690433,-0.3748643,2.073485,0.060060922,8.345393,1.0439302,3.3034453,299.34018
2025-03-12 23:00:00,0.6427402,-0.4112982,2.1322324,0.11140362,8.622272,1.048204,3.4112158,302.61572
2025-03-13 00:00:00,0.615947,-0.52730376,2.16642,0.10882429,9.00849,0.9877878,3.5312676,310.56638
2025-03-13 01:00:00,0.58918226,-0.663606,2.174631,0.08649888,9.613571,1.0059174,3.5278172,318.39975
2025-03-13 02:00:00,0.62494063,-0.85267764,2.2432966,0.17031306,10.166739,1.0878302,3.4400594,323.76172
2025-03-13 03:00:00,0.6303612,-1.0120627,2.2901056,0.10387704,10.216817,1.1785331,3.4810324,328.08337
2025-03-13 04:00:00,0.6191419,-1.1273091,2.3244631,0.19748905,10.02047,1.2525913,3.5185974,331.22348
2025-03-13 05:00:00,0.6422824,-1.1852573,2.361161,0.11295817,10.156568,1.3042766,3.4162972,331.54706
2025-03-13 06:00:00,0.56874293,-1.17433,2.3399105,0.13229054,10.181238,1.2173502,3.5742288,334.1585
2025-03-13 07:00:00,0.5611688,-1.3284149,2.5188277,0.05090638,9.951102,1.0966139,3.9149077,337.09912
2025-03-13 08:00:00,0.44612038,-1.4650809,2.515786,0.07345744,9.732446,0.9078812,4.0906954,343.0644
2025-03-13 09:00:00,0.41824672,-1.7137126,2.7048364,0.17945,9.7204685,1.0209063,4.2821965,346.28458
2025-03-13 10:00:00,0.42574826,-1.6716998,2.6711884,0.11985446,9.067514,1.1644338,4.316518,345.71167
2025-03-13 11:00:00,0.63665813,-1.8188683,2.864998,0.070053376,9.172982,1.3943464,4.5545077,340.70844
2025-03-13 12:00:00,0.8193372,-1.940205,2.999731,0.03526832,9.278443,1.4190438,4.8721833,337.10596
2025-03-13 13:00:00,0.89237565,-1.9821233,3.0421472,0.14699009,9.638615,1.4393314,4.9536114,335.76215
2025-03-13 14:00:00,0.94205785,-1.9964464,3.0089054,0.08808199,9.583647,1.475935,4.772362,334.7389
2025-03-13 15:00:00,0.89643776,-1.9384625,2.9052174,0.2719201,9.504383,1.5059302,4.561502,335.18192
2025-03-13 16:00:00,0.7745683,-1.7223618,2.5912032,0.13417788,9.388214,1.1745602,4.24426,335.78595
2025-03-13 17:00:00,0.5656008,-1.3502878,2.1934328,0.11062006,9.302279,0.9137619,3.4818888,337.27246
2025-03-13 18:00:00,0.4947452,-1.1064111,2.1003876,0.09227567,9.196546,0.97349405,3.0367157,335.9076
2025-03-13 19:00:00,0.46933767,-0.92431146,2.0800717,0.048688788,9.04966,0.90375054,2.8622243,333.0799
2025-03-13 20:00:00,0.4964913,-0.71774167,2.0658848,0.15580502,8.768343,0.94551706,2.7140987,325.3268
2025-03-13 21:00:00,0.49364367,-0.57505095,2.0315259,0.20636064,8.563594,0.9938937,2.6927419,319.35605
2025-03-13 22:00:00,0.72878575,-0.5238676,2.1166584,0.14345977,8.263937,1.0870874,3.24476,305.70944
2025-03-13 23:00:00,0.6620677,-0.60866404,2.0809126,0.13418673,8.200053,0.9982574,2.9351041,312.5935
2025-03-14 00:00:00,0.62637204,-0.62316525,2.0921261,0.072937295,8.466113,1.0217414,3.0676608,314.85297
2025-03-14 01:00:00,0.6208591,-0.61728483,2.0737653,0.059614345,8.250998,1.07622,3.1573257,314.8346
2025-03-14 02:00:00,0.53328395,-0.7051841,2.028665,0.15640286,7.9031925,0.98510957,3.0790145,322.9022
2025-03-14 03:00:00,0.44379115,-0.7561151,2.0275838,0.099296816,7.7437086,0.99926335,3.2288513,329.58978
2025-03-14 04:00:00,0.3555673,-0.8026849,2.0558777,0.042602967,7.680826,1.0525395,3.276818,336.10797
2025-03-14 05:00:00,0.33229765,-0.8149167,2.0476222,0.021507295,7.578329,0.961718,3.1667652,337.8159
2025-03-14 06:00:00,0.22623917,-0.8671995,1.9931669,0.20672864,7.4549685,0.93942463,3.028408,345.3783
2025-03-14 07:00:00,0.23924008,-1.1286452,2.177192,0.20100586,7.3393908,1.0044204,3.2080476,348.0321
2025-03-14 08:00:00,-0.064941406,-1.3192633,2.195046,0.089545645,7.24578,0.993768,3.4877937,2.8181152
2025-03-14 09:00:00,-0.31170818,-1.5484371,2.3390672,0.14999984,7.1576843,1.0486042,4.000612,11.381805
2025-03-14 10:00:00,-0.3109502,-1.6105969,2.18397,0.097655594,6.6450915,0.9689975,3.7594671,10.927368
2025-03-14 11:00:00,-0.28334787,-1.7828192,2.2987504,0.021812545,6.715977,1.0506992,3.9531837,9.03064
2025-03-14 12:00:00,-0.24229637,-2.0389626,2.4551294,0.08356447,6.7269354,1.0833191,4.164661,6.7768555
2025-03-14 13:00:00,-0.22777537,-2.3338132,2.6807048,0.07852026,6.696356,1.3037207,4.4309354,5.57428
2025-03-14 14:00:00,-0.3530797,-2.609797,2.9170334,0.31497237,7.2872305,1.5389909,4.7048354,7.704773
2025-03-14 15:00:00,-0.5494484,-2.7959933,3.0863974,0.22772315,7.831214,1.6165843,4.874011,11.117676
2025-03-14 16:00:00,-0.7802318,-2.8346732,3.1218734,0.08991861,8.61493,1.4632155,5.099423,15.389343
2025-03-14 17:00:00,-0.9117745,-2.54602,2.8832192,0.17600548,9.10878,1.2717628,5.058553,19.703339
2025-03-14 18:00:00,-1.0884928,-2.4605825,2.8941064,0.14659499,8.821447,1.3517464,5.4151983,23.86325
2025-03-14 19:00:00,-1.3353548,-2.5294783,3.0074546,0.08901794,8.480767,1.3858322,5.62813,27.830322
2025-03-14 20:00:00,-1.5522387,-2.4709795,3.0689385,0.2648093,8.247568,1.4402192,5.6885624,32.136536
2025-03-14 21:00:00,-1.7238151,-2.4129078,3.1000144,0.424382,8.259518,1.4705318,5.797432,35.54254
2025-03-14 22:00:00,-1.6681857,-2.2354364,2.897596,0.7320459,8.347018,1.567959,4.922879,36.731995
2025-03-14 23:00:00,-1.7326664,-2.345732,3.007988,0.1748776,8.047621,1.6767116,4.946004,36.451294
2025-03-15 00:00:00,-1.8107176,-2.4088023,3.1070545,0.30211613,7.5729723,1.7659935,5.1322556,36.932495
2025-03-15 01:00:00,-1.9563627,-2.4512985,3.2214527,0.1576268,7.1810613,1.917849,5.1564074,38.59308
2025-03-15 02:00:00,-2.0446439,-2.491814,3.3071067,0.121390946,7.452418,1.9564828,5.1749997,39.37039
2025-03-15 03:00:00,-2.167918,-2.4812403,3.3773203,0.26966348,7.482543,1.9728129,5.1601496,41.14447
2025-03-15 04:00:00,-2.306315,-2.4400153,3.4397912,0.4286527,7.3541784,2.103356,5.124097,43.386444
2025-03-15 05:00:00,-2.4218156,-2.3899078,3.4887118,0.49397185,7.452954,2.1675544,5.1461487,45.379944
2025-03-15 06:00:00,-2.5648646,-2.3436155,3.5760663,0.41809896,7.4097314,2.4116218,5.197644,47.58084
2025-03-15 07:00:00,-2.8826447,-2.3522499,3.8436794,0.53928113,7.475963,2.753335,5.279254,50.7854
2025-03-15 08:00:00,-3.4083264,-2.2799034,4.2261124,0.4764875,7.3737507,2.890283,5.6687136,56.22058
2025-03-15 09:00:00,-3.7203906,-2.0802026,4.395247,0.590016,7.501531,2.9130538,6.0230994,60.78888
2025-03-15 10:00:00,-3.4870915,-1.7956572,4.0497317,0.6311732,7.0384183,2.0831568,5.780413,62.75406
2025-03-15 11:00:00,-3.4482856,-1.9842801,4.075586,0.09338432,7.637891,1.7666862,5.9875584,60.082153
2025-03-15 12:00:00,-3.4230962,-2.152399,4.1758018,0.4257235,7.630022,1.8618199,6.0198774,57.838837
2025-03-15 13:00:00,-3.336453,-2.344555,4.2664094,0.23684384,8.02936,2.101678,5.910886,54.90393
2025-03-15 14:00:00,-3.2025225,-2.464274,4.267914,0.076607466,7.154875,2.1279888,5.870922,52.422485
2025-03-15 15:00:00,-3.0756278,-2.5215979,4.245994,0.3149839,7.121231,2.095747,5.8348484,50.652893
2025-03-15 16:00:00,-2.631685,-2.498211,3.9292376,0.29007235,7.41214,2.0181475,5.593748,46.490417
2025-03-15 17:00:00,-2.3002884,-2.3816414,3.6528687,0.17305136,7.222709,1.7941285,5.3479137,44.004517
2025-03-15 18:00:00,-2.2174926,-2.3169427,3.598696,0.3227644,6.759192,1.8838987,5.1516156,43.74356
2025-03-15 19:00:00,-2.1290102,-2.2070165,3.5283866,0.485725,6.1239066,1.9019029,5.0074434,43.96933
2025-03-15 20:00:00,-1.9764585,-2.0742333,3.4074638,0.115445934,5.652829,1.8937978,4.9144673,43.61725
2025-03-15 21:00:00,-1.7494688,-2.01909,3.3130314,0.30098236,5.6460333,1.9111719,4.8333416,40.907745
2025-03-15 22:00:00,-1.3104999,-1.7848202,2.934169,0.22460516,6.1627436,1.7279625,4.368228,36.287872
2025-03-15 23:00:00,-1.1256764,-1.9092305,2.9795992,0.16034067,6.929446,1.779804,4.403645,30.523468
2025-03-16 00:00:00,-0.94450665,-1.9508156,3.0185506,0.13791092,7.4511247,1.7066071,4.4407988,25.834412
2025-03-16 01:00:00,-0.8148086,-1.9464626,3.0488994,0.19257887,7.5197473,1.6296359,4.603366,22.71466
2025-03-16 02:00:00,-0.6402996,-1.9848509,3.0499215,0.10825476,7.699363,1.474868,4.6978664,17.879333
2025-03-16 03:00:00,-0.53065324,-1.9350111,3.041207,0.08337591,7.82555,1.5580847,4.8169794,15.335632
2025-03-16 04:00:00,-0.40513322,-1.8513398,3.0513935,0.163137,8.176996,1.5486854,4.6706405,12.343597
2025-03-16 05:00:00,-0.21091935,-1.7970432,3.022914,0.2307311,8.666022,1.5236317,4.8602924,6.6941833
2025-03-16 06:00:00,-0.05864035,-1.7672812,3.0068624,0.11932262,8.828971,1.3364489,5.2122693,1.9004517
2025-03-16 07:00:00,0.011907217,-1.7608837,3.1028802,0.0828561,9.347635,1.3066361,5.4611115,359.61255
2025-03-16 08:00:00,-0.04788373,-1.7235392,3.2565167,0.17831144,9.558231,1.2479936,5.4676347,1.5914001
2025-03-16 09:00:00,0.026403066,-1.8156408,3.505119,0.3161011,9.762725,1.4036584,5.71733,359.16687
2025-03-16 10:00:00,0.24385276,-1.6393131,3.264843,0.39505377,9.8619585,1.318263,5.8269215,351.53912
2025-03-16 11:00:00,0.43648055,-1.924384,3.5298858,0.41578832,9.982175,1.7282875,6.285697,347.22064
2025-03-16 12:00:00,0.64786136,-2.117234,3.7186255,0.3221649,10.283701,1.9696699,6.4725065,342.9862
2025-03-16 13:00:00,0.8267835,-2.3233478,3.8170652,0.08452844,10.06756,1.9926212,6.4996986,340.41144
2025-03-16 14:00:00,0.9379198,-2.517383,3.8654644,0.25171864,9.573804,1.8349525,6.343756,339.56573
2025-03-16 15:00:00,0.9756478,-2.5860958,3.7565472,0.11448041,9.265506,1.6192995,6.3863015,339.33017
2025-03-16 16:00:00,0.9960789,-2.4876065,3.4377537,0.10800507,10.4655285,1.3692741,6.345122,338.178
2025-03-16 17:00:00,1.047296,-2.3463576,3.10649,0.07965759,9.985291,1.1126525,6.408755,335.9464
2025-03-16 18:00:00,0.8518739,-2.4306037,3.135859,0.2036007,10.917876,1.1355933,6.583842,340.68555
2025-03-16 19:00:00,0.4912464,-2.546988,3.2614522,0.3250403,11.687327,1.1654419,7.156957,349.08322
2025-03-16 20:00:00,0.10567577,-2.567267,3.341432,0.24838951,11.659038,1.1156609,7.5028033,357.64288
2025-03-16 21:00:00,-0.23679991,-2.549667,3.3925424,0.013108357,11.154958,1.1902555,7.712519,5.306122
2025-03-16 22:00:00,-0.5113212,-2.5053859,3.427866,0.1305706,10.974937,1.2878714,7.962172,11.535004
2025-03-16 23:00:00,-0.66598016,-2.553876,3.4836555,0.065139994,10.471285,1.3131531,8.099829,14.615662
2025-03-17 00:00:00,-0.89055985,-2.6334484,3.5777752,0.17560498,11.304909,1.413981,7.9188066,18.684113
2025-03-17 01:00:00,-1.0585307,-2.6644106,3.5959878,0.38986278,11.256566,1.4756881,7.8712087,21.667175
2025-03-17 02:00:00,-1.2186749,-2.6675832,3.6037803,0.47117987,10.897158,1.4813097,7.6782985,24.5531
2025-03-17 03:00:00,-1.360611,-2.6446884,3.6100612,0.13561717,10.419306,1.5471456,7.326202,27.224426
2025-03-17 04:00:00,-1.516308,-2.6488829,3.6374128,0.40883824,10.0457535,1.6290095,7.054447,29.788239
2025-03-17 05:00:00,-1.6275144,-2.6388206,3.632839,0.46731406,9.7836685,1.6703987,6.607023,31.66455
2025-03-17 06:00:00,-1.7473515,-2.6390398,3.6759136,0.48475236,9.638041,1.834613,6.208973,33.509186
2025-03-17 07:00:00,-1.9762421,-2.6805003,3.8341935,1.2261614,9.6449,2.1703095,6.016218,36.400085
2025-03-17 08:00:00,-2.5003514,-2.7622156,4.213771,1.2541035,9.261061,2.417858,5.912723,42.151306
2025-03-17 09:00:00,-2.9926069,-2.6776576,4.505801,1.2926328,8.811473,3.0524344,5.758442,48.17914
2025-03-17 10:00:00,-2.7367373,-2.4173138,4.1636558,1.5791388,7.616026,3.0176666,5.371065,48.546387
2025-03-17 11:00:00,-2.7883537,-2.50239,4.255584,1.1134913,7.157744,2.9639602,5.3959336,48.09381
2025-03-17 12:00:00,-2.7479198,-2.518539,4.254795,0.80931044,6.980652,2.8463676,5.435251,47.493958
2025-03-17 13:00:00,-2.7252738,-2.522717,4.248436,0.7926467,7.0751457,2.9668958,5.4345727,47.210327
2025-03-17 14:00:00,-2.629381,-2.4515007,4.174473,0.47644132,7.3414845,2.8868182,5.3816085,47.005066
2025-03-17 15:00:00,-2.5075886,-2.3440444,4.095516,0.54995257,7.5308733,2.6503482,5.261899,46.930664
2025-03-17 16:00:00,-2.2954628,-2.163472,3.8702064,0.5202085,7.6641517,2.4220111,5.0994005,46.695526
2025-03-17 17:00:00,-1.7909023,-1.7982161,3.2373323,0.372872,7.689471,1.7650352,4.6818085,44.88324
2025-03-17 18:00:00,-1.721641,-1.6255543,3.1470695,0.36012924,8.078882,1.922719,4.690553,46.644287
2025-03-17 19:00:00,-1.7254161,-1.3815625,3.1659687,0.6498427,8.456133,1.9564589,4.9189467,51.315308
2025-03-17 20:00:00,-1.7288208,-1.1184684,3.1439865,0.263696,8.376192,1.8594339,4.9794555,57.09897
2025-03-17 21:00:00,-1.6816287,-0.8250382,3.0785692,0.32164162,8.518901,1.7278082,5.0430746,63.866577
2025-03-17 22:00:00,-1.5068805,-0.6176931,3.0158532,0.14360736,9.038308,1.6155733,4.9351444,67.71051
2025-03-17 23:00:00,-1.466356,-0.3866664,2.9953551,0.39857063,9.473311,1.4985191,5.0997133,75.22781
2025-03-18 00:00:00,-1.2962596,-0.15645826,2.917816,0.27131316,9.7134075,1.3925084,5.1663294,83.117676
2025-03-18 01:00:00,-1.1673398,0.050245956,2.893354,0.14048101,9.581583,1.2709996,5.186943,92.464676
2025-03-18 02:00:00,-0.99019974,0.2371723,2.888527,0.11718228,9.934368,1.2066005,5.127279,103.46971
2025-03-18 03:00:00,-0.81216884,0.35481015,2.8874288,0.08906667,10.031991,1.2454591,5.1015234,113.59897
2025-03-18 04:00:00,-0.7029539,0.40676302,2.905581,0.17166291,9.889622,1.265652,5.1055856,120.055756
2025-03-18 05:00:00,-0.5860983,0.46100184,2.9517305,0.124334954,9.932761,1.3592103,5.133936,128.18721
2025-03-18 06:00:00,-0.5182813,0.46180314,2.9791844,0.095496364,10.14591,1.1426406,5.191399,131.70193
2025-03-18 07:00:00,-0.52541494,0.54087335,3.1480985,0.081209436,10.871159,1.1443989,5.294873,135.83058
2025-03-18 08:00:00,-0.6864385,0.64441,3.3416693,0.28951252,10.495465,0.9627023,5.8444467,133.1912
2025-03-18 09:00:00,-0.7201678,0.74913394,3.5252051,0.13276422,10.300115,1.0617623,5.987587,136.12941
2025-03-18 10:00:00,-0.68283576,0.5875805,3.070199,0.118505694,8.799472,1.0204206,5.1633043,130.71202
2025-03-18 11:00:00,-0.7744714,0.5507536,3.1519208,0.055909522,8.979617,1.1079174,5.178146,125.41797
2025-03-18 12:00:00,-0.8667796,0.5151982,3.1901295,0.22852248,8.926361,1.2138788,5.2236195,120.7265
2025-03-18 13:00:00,-0.9808329,0.43224192,3.1390765,0.26662728,8.656034,1.1415225,5.1634903,113.78256
2025-03-18 14:00:00,-1.0832635,0.36552098,3.111011,0.14700419,8.804827,1.1074598,5.0693617,108.64572
2025-03-18 15:00:00,-1.2156739,0.27768275,3.0592048,0.121165894,9.4086895,1.0849838,4.9568386,102.8667
2025-03-18 16:00:00,-1.0877047,0.042157147,2.7013884,0.049232055,9.311656,1.343164,4.5222054,92.21956
