latitude,longitude,wind10_mps_mean,wind10_mps_min,wind10_mps_max,wind10_mps_p90,u10_mean,v10_mean,wind10_direction_deg_mean
53.0,11.25,3.3058493,0.008751311,9.960764,5.180365,1.0036621,0.5408385,241.68132
53.0,11.5,3.2972908,0.05144422,9.752516,5.1789804,0.94185907,0.5252583,240.85236
53.0,11.75,3.3157089,0.023393271,9.50357,5.197254,0.90372133,0.51483625,240.33049
53.0,12.0,3.314534,0.06737564,9.622654,5.219022,0.9204363,0.47696418,242.6071
53.0,12.25,3.3073225,0.06954225,9.489418,5.2138953,0.92968935,0.4495299,244.19498
53.0,12.5,3.2842932,0.09960337,9.539008,5.1926117,0.92770356,0.43766946,244.74313
53.0,12.75,3.2640789,0.019100409,9.721261,5.1639504,0.9257084,0.42342156,245.42052
53.0,13.0,3.2350094,0.07734424,10.0335,5.131364,0.9036214,0.4128523,245.44499
53.0,13.25,3.2988245,0.08649888,10.043217,5.2034707,0.9479053,0.42504415,245.84836
53.0,13.5,3.3914523,0.10538145,10.028984,5.331249,1.0099316,0.43882862,246.51442
53.0,13.75,3.415629,0.03498106,10.162525,5.3835936,1.0467118,0.44657835,246.89455
53.0,14.0,3.4437869,0.16965932,10.164113,5.4569635,1.0733553,0.45067737,247.22357
53.0,14.25,3.392854,0.09652791,9.971666,5.376456,1.0389334,0.44353327,246.88177
53.0,14.5,3.3878853,0.03900267,9.907017,5.3711987,1.0097893,0.4437849,246.27534
53.0,14.75,3.4367626,0.041269567,10.014788,5.4375296,1.0042381,0.4364191,246.51132
53.0,15.0,3.4926615,0.022647005,10.221297,5.5454917,1.0273587,0.41114897,248.18872
53.25,6.0,4.584984,0.16485393,15.245733,7.3710823,1.0185525,0.7679733,232.98425
53.25,6.25,4.347105,0.08675645,14.531054,6.9649196,0.95711166,0.7573775,231.64488
53.25,6.5,4.277837,0.11684946,14.092354,6.8297167,0.9530474,0.7697253,231.07405
53.25,6.75,4.2664742,0.08117022,13.850261,6.7718363,0.96389383,0.7880262,230.73247
53.25,7.0,4.0647864,0.13977751,13.855799,6.47987,0.9347014,0.7899454,229.7978
53.25,7.25,3.8954945,0.16087364,13.725441,6.1886973,0.91012967,0.79407215,228.89587
53.25,7.5,3.7769928,0.104000956,13.091372,5.985337,0.90843403,0.80733055,228.37233
53.25,7.75,3.671851,0.032943953,12.435613,5.811182,0.90517026,0.80536276,228.33936
53.25,8.0,3.5767553,0.023862218,12.445543,5.6825285,0.9001149,0.78314906,228.97495
53.25,8.25,3.5259876,0.018411005,12.353418,5.6016607,0.89409107,0.76488966,229.45322
53.25,8.5,3.5074139,0.038896505,12.123816,5.53205,0.8874361,0.7492905,229.82454
53.25,8.75,3.4479973,0.0625881,11.8105345,5.40818,0.870858,0.7413669,229.59204
53.25,9.0,3.394537,0.054157734,11.459976,5.2833767,0.850724,0.73514557,229.16837
53.25,9.25,3.452516,0.09963169,11.339489,5.3492527,0.89725006,0.7727792,229.2625
53.25,9.5,3.5106854,0.045193147,11.190624,5.4112,0.94526047,0.799201,229.78607
53.25,9.75,3.5322309,0.09024822,10.867913,5.433163,1.0091746,0.786058,232.08456
53.25,10.0,3.5498624,0.12960859,11.004998,5.4682026,1.061356,0.7630682,234.28552
53.25,10.25,3.5448236,0.06755865,11.334534,5.5051346,1.0958703,0.725266,236.50272
53.25,10.5,3.4865637,0.062347174,11.332271,5.4188485,1.0858562,0.6767985,238.0653
53.25,10.75,3.3976114,0.071288966,11.098628,5.2752404,1.0415615,0.6196103,239.25218
53.25,11.0,3.3667107,0.06590432,10.578794,5.222004,1.0000732,0.5842316,239.707
53.25,11.25,3.3636081,0.011354528,10.161277,5.2197466,0.9586895,0.5540746,239.97424
53.25,11.5,3.3243425,0.10230404,10.007843,5.211012,0.9139788,0.558064,238.59229
53.25,11.75,3.3256872,0.07452588,10.052643,5.2383256,0.8882408,0.56195486,237.68008
53.25,12.0,3.434768,0.024374744,9.936633,5.3983903,0.9361417,0.5624156,239.00339
53.25,12.25,3.5110898,0.036423415,9.991646,5.510458,0.9803341,0.5552383,240.4738
53.25,12.5,3.5420609,0.097102225,10.060163,5.5632515,1.0258228,0.53950554,242.259
53.25,12.75,3.5404918,0.045033067,10.037947,5.5444875,1.0465827,0.51780075,243.67592
53.25,13.0,3.5239275,0.11578952,10.132689,5.5090094,1.0509223,0.49217647,244.90498
53.25,13.25,3.5504563,0.13234802,10.25952,5.544795,1.1035421,0.48224762,246.39468
53.25,13.5,3.6012821,0.1913953,10.367487,5.6260867,1.1698471,0.47456446,247.9194
53.25,13.75,3.5804374,0.03527027,10.507731,5.643631,1.1813412,0.48685163,247.60257
53.25,14.0,3.5742507,0.10613876,10.863941,5.6602907,1.18334,0.49979344,247.10283
53.25,14.25,3.5582883,0.035912696,10.876058,5.643637,1.1395758,0.52093935,245.43323
53.25,14.5,3.5670733,0.05917071,10.862017,5.6634707,1.099606,0.537643,243.94408
53.25,14.75,3.600075,0.036839716,10.805829,5.725019,1.0652072,0.5475745,242.79437
53.25,15.0,3.6244824,0.08113486,10.808936,5.762951,1.0420567,0.5215013,243.41415
53.5,6.0,6.6859016,0.08437708,18.98073,10.352772,1.4273795,0.78309554,241.24974
53.5,6.25,6.6631513,0.13008633,18.889133,10.280294,1.417232,0.7701101,241.48077
53.5,6.5,6.3877554,0.057762943,18.16087,9.856305,1.3846126,0.76613325,241.04338
53.5,6.75,6.0269065,0.15802355,17.28227,9.296148,1.3449796,0.75534445,240.6813
53.5,7.0,5.1274524,0.1625361,15.668392,8.054007,1.1896427,0.7596013,237.44128
53.5,7.25,4.562591,0.15020142,14.66301,7.256146,1.0947413,0.7650377,235.05301
53.5,7.5,4.2540736,0.052660488,13.705436,6.752466,1.0266523,0.7747484,232.9605
53.5,7.75,4.088128,0.20087281,13.373766,6.480753,0.9858228,0.7786773,231.69566
53.5,8.0,4.123921,0.17030902,13.71339,6.520017,0.9893335,0.7741483,231.957
53.5,8.25,4.0572987,0.024857912,13.559928,6.364094,0.9805068,0.7544048,232.42522
53.5,8.5,3.9465659,0.10816258,13.060369,6.122485,0.96231586,0.72652704,232.94801
53.5,8.75,3.6761627,0.13707939,12.122922,5.7150083,0.9190358,0.7120086,232.23383
53.5,9.0,3.4437778,0.14075048,11.249826,5.361869,0.87649643,0.70196605,231.30956
53.5,9.25,3.48587,0.12563327,10.988073,5.382442,0.9197452,0.7446179,231.00667
53.5,9.5,3.5255375,0.13430424,11.045163,5.436252,0.9620185,0.77911794,230.99673
53.5,9.75,3.5178206,0.09560465,11.167852,5.458518,1.0039307,0.7747312,232.34271
53.5,10.0,3.525979,0.03720017,11.35133,5.500904,1.0461205,0.75826746,234.064
53.5,10.25,3.5354388,0.07159529,11.457553,5.5068264,1.0697268,0.74027693,235.31583
53.5,10.5,3.5221515,0.064129524,11.347503,5.471956,1.0671486,0.7249564,235.81018
53.5,10.75,3.497971,0.09769268,11.097841,5.411734,1.0462685,0.7099507,235.84096
53.5,11.0,3.5080092,0.13763571,10.641124,5.4470625,1.0286661,0.69277555,236.04092
53.5,11.25,3.5781431,0.03074797,10.682373,5.5484824,1.0300587,0.6950766,235.9888
53.5,11.5,3.6269302,0.054808136,10.857427,5.646982,1.0516793,0.6970503,236.46368
53.5,11.75,3.6816967,0.088459276,10.829261,5.7445946,1.0632367,0.69949263,236.65948
53.5,12.0,3.75827,0.104831815,10.870405,5.883929,1.1060714,0.7092739,237.32977
53.5,12.25,3.7627373,0.035088982,10.9212885,5.9083285,1.1296316,0.69853896,238.26828
53.5,12.5,3.6505551,0.037160855,10.673237,5.742554,1.1243577,0.6563304,239.72626
53.5,12.75,3.6141965,0.11248095,10.555155,5.6780324,1.1329904,0.63515604,240.72495
53.5,13.0,3.5695121,0.11625682,10.3543,5.6010303,1.1272827,0.6228509,241.0783
53.5,13.25,3.5716622,0.111778796,10.320871,5.6160207,1.178147,0.6076792,242.71567
53.5,13.5,3.604185,0.115514114,10.408027,5.6562037,1.2434466,0.59389895,244.46977
53.5,13.75,3.6105359,0.04520343,10.64179,5.687094,1.2533226,0.5804694,245.14905
53.5,14.0,3.6478417,0.02010669,11.0779,5.782284,1.2474284,0.56093574,245.78781
53.5,14.25,3.7189586,0.03726234,11.1508875,5.923282,1.1799726,0.54777807,245.09789
53.5,14.5,3.7528174,0.055453464,11.341953,5.9883566,1.1278433,0.5493118,244.03178
53.5,14.75,3.7220864,0.14373986,11.468705,5.9491587,1.0717248,0.54357976,243.10583
53.5,15.0,3.7384515,0.09041862,11.497766,5.953192,1.055586,0.54928744,242.50922
53.75,6.0,7.4200754,0.038836725,19.946508,11.481386,1.6677533,0.88778317,241.97261
53.75,6.25,7.480006,0.10440689,20.093029,11.547802,1.6811291,0.8879356,242.15797
53.75,6.5,7.397039,0.13794225,19.957811,11.451036,1.6711887,0.88344216,242.13768
53.75,6.75,7.181229,0.0784457,19.448761,11.106504,1.6453539,0.8757673,241.97511
53.75,7.0,6.6210055,0.118978254,18.43275,10.279389,1.5445899,0.8523358,241.1092
53.75,7.25,6.376592,0.25714782,17.872725,9.871336,1.4886277,0.8117102,241.3975
53.75,7.5,6.251276,0.09278291,17.346163,9.648979,1.4448938,0.7862235,241.44766
53.75,7.75,6.10708,0.05323446,16.837976,9.362779,1.4087492,0.78434324,240.89244
53.75,8.0,6.254456,0.10977001,17.341665,9.532292,1.4608227,0.7795943,241.91258
53.75,8.25,5.9858823,0.108713694,16.903719,9.114938,1.4438782,0.73535234,243.01073
53.75,8.5,5.549451,0.032277923,15.972234,8.476376,1.3908828,0.6748161,244.11868
53.75,8.75,4.9769254,0.13492051,14.468116,7.6096964,1.280499,0.6668601,242.49034
53.75,9.0,3.897921,0.0038627347,12.059456,6.068472,1.0476643,0.67338455,237.26918
53.75,9.25,3.5843937,0.10575222,11.388653,5.601801,0.978864,0.70056486,234.40901
53.75,9.5,3.5043957,0.12810251,11.258275,5.4912853,0.98042136,0.72868866,233.37878
53.75,9.75,3.546079,0.11569487,11.346704,5.535946,1.0088179,0.7516004,233.31276
53.75,10.0,3.5806584,0.035245825,11.345629,5.5976844,1.0376093,0.77451897,233.26067
53.75,10.25,3.575232,0.18288127,11.244981,5.590736,1.0726417,0.7839887,233.83711
53.75,10.5,3.5808196,0.07365783,11.187144,5.6076784,1.0795237,0.7752816,234.31522
53.75,10.75,3.6627362,0.07119433,11.203969,5.714849,1.116748,0.80130655,234.3392
53.75,11.0,3.80035,0.048653495,11.32962,5.9143004,1.1439062,0.831393,233.99028
53.75,11.25,3.928702,0.06120445,11.834369,6.1121774,1.1585616,0.8501052,233.7303
53.75,11.5,3.8811667,0.032418583,11.7380705,6.074222,1.1592866,0.82083154,234.69965
53.75,11.75,3.7698653,0.0646687,11.292107,5.9393992,1.144105,0.7719383,235.9921
53.75,12.0,3.6535306,0.07371456,10.681361,5.7606206,1.1282814,0.7398082,236.74736
53.75,12.25,3.627199,0.042855594,10.632146,5.720429,1.1420355,0.7221079,237.69489
53.75,12.5,3.6239758,0.031834565,10.561889,5.7082224,1.1619318,0.69553703,239.0951
53.75,12.75,3.6040475,0.011462885,10.49207,5.667441,1.1837512,0.6793524,240.14857
53.75,13.0,3.5735064,0.07975595,10.409677,5.611474,1.1996784,0.6691189,240.84947
53.75,13.25,3.53576,0.0175222,10.404032,5.567753,1.2278587,0.64992255,242.10712
53.75,13.5,3.4474208,0.049299087,10.252849,5.451432,1.2312462,0.6228504,243.16653
53.75,13.75,3.7923605,0.011374708,11.041115,5.982551,1.2554668,0.6371321,243.09283
53.75,14.0,3.9614182,0.054549377,11.583016,6.2415147,1.2549816,0.63062984,243.32042
53.75,14.25,4.4444723,0.05971854,12.384719,6.978628,1.3074512,0.6423232,243.83609
53.75,14.5,4.6289587,0.07806907,12.797485,7.291031,1.3233204,0.6368453,244.3009
53.75,14.75,4.173864,0.09338432,12.180044,6.6482925,1.2305913,0.59542733,244.17976
53.75,15.0,4.1159925,0.058319293,12.055748,6.5507073,1.198438,0.600261,243.39511
54.0,6.0,7.629763,0.067547664,20.363947,11.854144,1.836828,0.9475062,242.7136
54.0,6.25,7.631293,0.10713352,20.330423,11.804418,1.8428292,0.9516288,242.68837
54.0,6.5,7.543849,0.062816255,19.953608,11.702476,1.8320259,0.9491127,242.61281
54.0,6.75,7.465454,0.16727741,19.867184,11.579694,1.8107316,0.95510006,242.18987
54.0,7.0,7.576747,0.28322494,20.170488,11.756515,1.8390081,0.96614695,242.28423
54.0,7.25,7.395604,0.07018167,19.755455,11.4512,1.7978017,0.9349807,242.52246
54.0,7.5,7.237996,0.1743631,19.257568,11.172696,1.7520455,0.89972365,242.81825
54.0,7.75,7.16906,0.02858442,19.073175,11.010009,1.7431251,0.8688782,243.50558
54.0,8.0,7.267953,0.025873277,19.18396,11.066736,1.7930099,0.85782295,244.43233
54.0,8.25,6.998396,0.07034954,18.597452,10.589043,1.7762277,0.81382537,245.38388
54.0,8.5,6.560102,0.09694221,17.8427,9.976596,1.7193354,0.74515396,246.56827
54.0,8.75,5.3321576,0.121903695,15.522209,8.178434,1.4272927,0.69549966,244.02068
54.0,9.0,4.143265,0.10553279,13.190431,6.5015864,1.1521459,0.6832352,239.33159
54.0,9.25,3.8019326,0.11748494,12.309142,5.995286,1.0693785,0.71166813,236.35635
54.0,9.5,3.5389004,0.044413585,11.478281,5.562686,0.9931983,0.7455166,233.1073
54.0,9.75,3.6050744,0.1199657,11.325302,5.6431,1.0424057,0.7902286,232.8349
54.0,10.0,3.6422126,0.12621179,11.334135,5.6958117,1.0710311,0.8130099,232.7982
54.0,10.25,3.648995,0.18373796,11.080384,5.7374325,1.1184374,0.8383187,233.1468
54.0,10.5,3.87071,0.056361947,11.520474,6.094194,1.1945157,0.8718076,233.87646
54.0,10.75,4.1250334,0.05613925,12.1009035,6.4610944,1.2631311,0.9034006,234.42737
54.0,11.0,4.3529925,0.030100841,12.712365,6.779331,1.3139849,0.9447094,234.28519
54.0,11.25,5.053198,0.014376403,14.125726,7.78445,1.4827874,1.0444679,234.83932
54.0,11.5,4.554399,0.088510044,13.208377,7.124749,1.4205309,0.92467403,236.93848
54.0,11.75,4.378463,0.08017202,12.667709,6.896481,1.3977584,0.8649965,238.2489
54.0,12.0,4.1361604,0.084120244,11.974097,6.525866,1.3436455,0.80611223,239.0386
54.0,12.25,3.8588328,0.09195264,11.235862,6.0986032,1.2684892,0.7461925,239.5337
54.0,12.5,3.703929,0.098745234,10.765193,5.847506,1.2250289,0.7166863,239.67082
54.0,12.75,3.688819,0.022549273,10.718335,5.8260007,1.246714,0.70059633,240.666
54.0,13.0,3.5385919,0.12439211,10.347503,5.6093483,1.2191331,0.6758858,240.99608
54.0,13.25,3.7418468,0.13032837,10.756473,5.8887177,1.2505567,0.67058283,241.79857
54.0,13.5,3.8059232,0.05112793,10.915132,5.9641504,1.2698169,0.6534164,242.77077
54.0,13.75,4.322799,0.05693374,11.870149,6.7290745,1.3251778,0.67190844,243.1135
54.0,14.0,5.1443815,0.15953161,13.62968,7.9490466,1.464711,0.70606005,244.26373
54.0,14.25,5.9779034,0.044271912,15.528044,9.28167,1.717158,0.7711963,245.81458
54.0,14.5,6.157867,0.09979868,15.888745,9.6002865,1.7329658,0.7657563,246.1605
54.0,14.75,5.534142,0.05525815,14.896336,8.717456,1.6570892,0.67722356,247.77103
54.0,15.0,4.710521,0.07754901,13.31587,7.4875464,1.474357,0.60928214,247.547
54.25,6.0,7.816355,0.1347491,20.599277,12.184325,1.9792696,0.94698066,244.43124
54.25,6.25,7.763423,0.08685206,20.514885,12.08849,1.9750301,0.9494767,244.32452
54.25,6.5,7.6751657,0.055503886,20.394638,11.94543,1.9558825,0.9417745,244.28879
54.25,6.75,7.6092634,0.09297255,20.14527,11.821503,1.947457,0.95171535,243.9554
54.25,7.0,7.643146,0.048679575,20.18839,11.86578,1.9650172,0.96567583,243.82895
54.25,7.25,7.621035,0.07157859,20.241444,11.837541,1.9607669,0.96478224,243.80081
54.25,7.5,7.471231,0.09085853,19.929441,11.583559,1.9215078,0.9366714,244.0123
54.25,7.75,7.411872,0.1654803,20.013594,11.425226,1.908955,0.9050005,244.63522
54.25,8.0,7.468448,0.09875448,20.172676,11.407022,1.9438773,0.8879167,245.45021
54.25,8.25,7.296358,0.21278435,19.990915,11.117126,1.9447702,0.8647625,246.02718
54.25,8.5,6.860608,0.12781253,19.23818,10.499383,1.882468,0.8019006,246.92679
54.25,8.75,5.4882727,0.1257663,16.82171,8.509545,1.532874,0.7317344,244.48201
54.25,9.0,4.308676,0.044842593,14.535523,6.8719134,1.2341056,0.704384,240.2838
54.25,9.25,3.9461148,0.032740843,13.283273,6.3224072,1.131482,0.74326205,236.69939
54.25,9.5,3.7260299,0.0636194,12.276228,5.9491286,1.0780994,0.7838624,233.97992
54.25,9.75,3.7560782,0.08840392,11.894256,5.946679,1.1225779,0.83718115,233.28566
54.25,10.0,3.9116461,0.027594144,11.979195,6.1895823,1.1792041,0.88950986,232.97163
54.25,10.25,4.0405307,0.07358796,12.118906,6.397066,1.2359358,0.9335533,232.93475
54.25,10.5,4.637725,0.035540942,12.932379,7.2073326,1.392476,0.98613536,234.69432
54.25,10.75,5.2019186,0.09176244,13.912621,8.019972,1.5220999,1.0309762,235.88872
54.25,11.0,5.675506,0.10343472,14.963587,8.770695,1.688263,1.0869697,237.22498
54.25,11.25,6.348909,0.07999823,16.316296,9.793666,1.8582033,1.1795154,237.59421
54.25,11.5,5.860685,0.069321245,15.412601,9.110531,1.8033459,1.0648533,239.43867
54.25,11.75,5.4725513,0.0876759,14.598774,8.582676,1.7739159,0.9741567,241.22635
54.25,12.0,5.206618,0.12143978,14.003289,8.160294,1.7116758,0.9117187,241.95815
54.25,12.25,5.071366,0.17370011,13.746456,7.964668,1.6787419,0.882894,242.25896
54.25,12.5,4.603193,0.12431433,12.795069,7.2687726,1.5542394,0.81570023,242.30849
54.25,12.75,4.152386,0.06011719,11.988219,6.6216555,1.4415601,0.74853504,242.55925
54.25,13.0,3.9923074,0.043521363,11.519094,6.368415,1.3735205,0.71264523,242.57765
54.25,13.25,4.144236,0.1275286,11.716988,6.5612082,1.3708243,0.6973412,243.03746
54.25,13.5,5.0158052,0.16451602,13.075973,7.7828298,1.541588,0.7657805,243.58421
54.25,13.75,5.8656754,0.16689958,14.754941,9.056219,1.6689962,0.8034691,244.29344
54.25,14.0,6.207462,0.1051423,15.72713,9.526644,1.7598609,0.80501926,245.41907
54.25,14.25,6.9214873,0.051902317,17.365543,10.639317,1.9865651,0.8557864,246.69426
54.25,14.5,6.916273,0.04260161,17.25407,10.644726,2.0443017,0.8125347,248.324
54.25,14.75,6.4178667,0.067856126,16.423134,9.939587,1.9962703,0.71915436,250.18849
54.25,15.0,6.0951495,0.09031056,15.896168,9.5168,1.9307253,0.65490144,251.26308
54.5,6.0,7.9092155,0.19296826,20.771112,12.380833,2.0762386,0.9183412,246.13971
54.5,6.25,7.8702574,0.15760842,20.705881,12.259124,2.0780077,0.91969275,246.12659
54.5,6.5,7.7914686,0.038772993,20.641613,12.131066,2.0604956,0.9101112,246.16917
54.5,6.75,7.74808,0.18850313,20.560602,12.066865,2.06376,0.9190065,245.99626
54.5,7.0,7.758486,0.1109996,20.676872,12.0484,2.0741122,0.9257464,245.94717
54.5,7.25,7.6543484,0.32534036,20.682308,11.861305,2.0456495,0.92056346,245.77176
54.5,7.5,7.53531,0.11718228,20.540426,11.634417,2.0164416,0.91046137,245.69992
54.5,7.75,7.510413,0.18450785,20.652004,11.590904,2.0171576,0.8831454,246.3554
54.5,8.0,7.501079,0.10174702,20.783972,11.491165,2.032025,0.8530929,247.22617
54.5,8.25,7.150645,0.27396318,20.355227,10.975465,1.99175,0.8215235,247.58566
54.5,8.5,6.677573,0.065835625,19.588121,10.288598,1.900839,0.7855573,247.54622
54.5,8.75,5.3229866,0.086973526,17.16562,8.370682,1.5483726,0.7219825,245.00108
54.5,9.0,4.3896675,0.093649276,15.134721,7.0869493,1.2834728,0.7162145,240.83723
54.5,9.25,4.0419984,0.07672168,14.103487,6.5335155,1.1913241,0.7546402,237.64792
54.5,9.5,3.8825495,0.0979643,13.211116,6.242986,1.1615492,0.8037062,235.31963
54.5,9.75,3.9323359,0.07319442,12.835893,6.268885,1.2098216,0.86405504,234.46556
54.5,10.0,4.6120343,0.045114014,13.623213,7.2143116,1.3720325,1.0278445,233.16165
54.5,10.25,5.010057,0.13058257,14.091478,7.799722,1.4631895,1.1156379,232.67557
54.5,10.5,5.7366796,0.050547734,15.028388,8.840162,1.6324098,1.177459,234.19705
54.5,10.75,6.567236,0.09621619,16.622585,10.07426,1.8955816,1.2632743,236.31927
54.5,11.0,6.1844044,0.06468547,15.609071,9.463058,1.8878683,1.108402,239.58203
54.5,11.25,6.699006,0.031093732,16.936125,10.308329,2.0672672,1.1678827,240.53615
54.5,11.5,6.2795057,0.07826658,15.891604,9.753952,2.0477662,1.075528,242.29065
54.5,11.75,5.9061017,0.15448856,15.561087,9.290119,1.9306144,1.0062919,242.47018
54.5,12.0,6.31919,0.24705067,16.354067,9.924944,2.0116103,1.0775114,241.82445
54.5,12.25,6.071335,0.13082425,15.946604,9.517957,1.9501942,1.0302598,242.15315
54.5,12.5,5.482922,0.14836308,14.873059,8.658934,1.8102404,0.9379739,242.60913
54.5,12.75,5.46581,0.10979672,14.701604,8.627201,1.8438978,0.88558936,244.3459
54.5,13.0,5.2850885,0.10998499,14.174288,8.341487,1.768507,0.82426924,245.01062
54.5,13.25,5.718914,0.087503746,14.679206,8.953451,1.8237727,0.8457103,245.12215
54.5,13.5,6.4567795,0.019904837,15.79643,10.030971,1.9765928,0.907699,245.33427
54.5,13.75,6.5493484,0.044428565,16.433855,10.124276,2.0231042,0.894017,246.1592
54.5,14.0,6.8108325,0.20047402,17.090584,10.50495,2.1006289,0.8873683,247.09935
54.5,14.25,6.9446464,0.08331087,17.235582,10.712239,2.1785972,0.8611201,248.43292
54.5,14.5,7.032875,0.06220752,17.282667,10.83238,2.2199438,0.84117156,249.24751
54.5,14.75,7.0313673,0.051932175,17.549612,10.853078,2.2188995,0.79598796,250.26552
54.5,15.0,6.9521313,0.054160416,17.63498,10.825519,2.226441,0.72467434,251.97067
54.75,6.0,7.953967,0.06963571,20.748281,12.455601,2.156771,0.87078184,248.01395
54.75,6.25,7.917737,0.059883144,20.679218,12.372644,2.1585345,0.87212217,247.9996
54.75,6.5,7.8483233,0.047947653,20.665003,12.226614,2.1410716,0.8722307,247.83498
54.75,6.75,7.833305,0.19944346,20.931908,12.160484,2.1520784,0.87747294,247.81767
54.75,7.0,7.853989,0.080643415,21.149603,12.172107,2.1622663,0.87986386,247.85774
54.75,7.25,7.7494006,0.114715934,21.168135,11.994525,2.1335776,0.87502897,247.70035
54.75,7.5,7.5894523,0.0738183,20.970217,11.709823,2.0781863,0.8648025,247.40619
54.75,7.75,7.6298666,0.17765832,21.255468,11.714578,2.1087987,0.85300547,247.97675
54.75,8.0,7.6276274,0.08065784,21.397089,11.667676,2.1255069,0.82299817,248.83356
54.75,8.25,7.2166367,0.035764575,20.790436,11.07538,2.068891,0.7881487,249.14555
54.75,8.5,6.5737996,0.0410955,19.607544,10.141952,1.9183462,0.75575346,248.4975
54.75,8.75,5.2185225,0.15132374,16.904877,8.185909,1.5281975,0.7191063,244.80028
54.75,9.0,4.295455,0.061901093,14.8514595,6.8943486,1.2649084,0.7133647,240.5785
54.75,9.25,3.9654837,0.055652633,13.57939,6.3642135,1.188169,0.7486123,237.7868
54.75,9.5,4.061421,0.08323646,13.715145,6.50728,1.2274866,0.81930715,236.2782
54.75,9.75,4.2014427,0.015838858,13.65788,6.6522355,1.2911568,0.8870746,235.50943
54.75,10.0,4.8940606,0.070454724,14.42233,7.6307335,1.4523625,1.0498468,234.13855
54.75,10.25,5.876666,0.12802674,15.633987,9.0758,1.6607095,1.2507136,233.01587
54.75,10.5,6.398463,0.07078081,16.528765,9.834806,1.8647944,1.3520283,234.05684
54.75,10.75,7.193972,0.043612517,18.411186,11.052438,2.1536744,1.4478651,236.08798
54.75,11.0,6.7315526,0.048661474,17.508818,10.293141,2.1277335,1.2738804,239.09091
54.75,11.25,6.6058354,0.058002695,17.390753,10.128834,2.176108,1.1687369,241.76079
54.75,11.5,6.1192884,0.07168143,16.160833,9.490261,2.0475693,1.0563492,242.71062
54.75,11.75,5.740546,0.14165583,15.827995,9.068121,1.9206982,0.98745507,242.79173
54.75,12.0,6.3982654,0.109839745,16.807579,10.019053,2.0486627,1.1054263,241.6494
54.75,12.25,6.6608396,0.21163556,17.373932,10.396433,2.103997,1.1674619,240.97507
54.75,12.5,6.8581476,0.15648696,17.662521,10.693844,2.2021356,1.1645771,242.12833
54.75,12.75,6.8528748,0.15656258,17.44863,10.707737,2.2355206,1.1124983,243.54294
54.75,13.0,6.659805,0.05090151,16.797201,10.406782,2.1876736,1.0285314,244.8195
54.75,13.25,6.6466475,0.0859167,16.791304,10.366895,2.2215095,0.98846865,246.01315
54.75,13.5,6.9674907,0.031301446,17.332561,10.808786,2.3052,1.0142454,246.25139
54.75,13.75,7.0685186,0.13999464,17.667583,10.931172,2.351461,1.0006318,246.94849
54.75,14.0,7.0262017,0.09167878,17.611767,10.865618,2.3595982,0.9523296,248.02109
54.75,14.25,7.081379,0.06195418,17.898506,10.984064,2.3676934,0.89909625,249.20648
54.75,14.5,7.1696706,0.08386706,17.58927,11.138532,2.3929636,0.8865544,249.67114
54.75,14.75,7.1729937,0.09059582,17.904076,11.171427,2.390962,0.84340197,250.56992
54.75,15.0,7.10701,0.0878366,18.081314,11.07386,2.3727865,0.7772779,251.86223
55.0,6.0,8.037227,0.10229097,20.561539,12.616739,2.232045,0.83323747,249.52905
55.0,6.25,7.9923196,0.02206327,20.469585,12.49852,2.230327,0.8204853,249.80261
55.0,6.5,7.901522,0.20382543,20.271769,12.312902,2.205355,0.81895,249.62772
55.0,6.75,7.889084,0.08306261,20.440569,12.272183,2.218849,0.82515097,249.60072
55.0,7.0,7.9247065,0.08126233,20.976955,12.271548,2.2432547,0.8383105,249.50916
55.0,7.25,7.7544117,0.10994338,21.126345,11.994398,2.186965,0.8265696,249.29578
55.0,7.5,7.5579767,0.109459184,20.800753,11.614382,2.1174462,0.8135322,248.983
55.0,7.75,7.6116877,0.05624256,21.11279,11.648406,2.1502724,0.81366843,249.27324
55.0,8.0,7.629626,0.11137948,21.470215,11.635112,2.1663888,0.8132236,249.42476
55.0,8.25,7.1506753,0.13475947,20.943157,11.007121,2.0821512,0.791033,249.19765
55.0,8.5,6.5112543,0.027113099,19.799248,10.090066,1.9318146,0.76038045,248.51494
55.0,8.75,5.084187,0.09237117,16.414555,8.008798,1.5122415,0.7120434,244.78647
55.0,9.0,4.238573,0.07256362,14.496095,6.7369595,1.277711,0.7123735,240.85864
55.0,9.25,3.9566004,0.07675921,13.538075,6.3369064,1.2324663,0.7473603,238.76762
55.0,9.5,4.0604763,0.08564497,13.431016,6.483989,1.2715336,0.81762564,237.25804
55.0,9.75,4.5482883,0.019970538,14.19115,7.1993027,1.3965404,0.92437917,236.49918
55.0,10.0,4.7949996,0.048875228,14.445167,7.5150347,1.4625728,0.9873257,235.97826
55.0,10.25,5.6057973,0.032842178,15.388295,8.719464,1.6404802,1.1463925,235.05356
55.0,10.5,6.062763,0.023565114,16.192125,9.376653,1.8284252,1.2443871,235.76163
55.0,10.75,6.384646,0.10153339,16.661488,9.810933,1.9905717,1.3083646,236.68385
55.0,11.0,6.82471,0.06563121,17.72807,10.526266,2.1434016,1.3497555,237.80032
55.0,11.25,7.0393896,0.14315285,18.458557,10.850273,2.2720866,1.3180275,239.88217
55.0,11.5,6.612857,0.102654934,17.37703,10.2810955,2.1688213,1.195387,241.13782
